261221011,41.8858891,-87.7331758,2
737123128,41.882777,-87.7199863,2
408452241,41.8864909,-87.7165091,2
261123889,41.8874596,-87.71119,2
261199669,41.8795339,-87.7158323,2
1310871155,41.8867984,-87.7164837,2
2042883264,41.8786185,-87.716427,2
261199670,41.8782616,-87.7157984,2
1310958590,41.8814476,-87.7158896,2
261200633,41.8873987,-87.7161054,2
737125706,41.8822608,-87.7547598,2
1311176087,41.8809597,-87.7159065,2
261262116,41.8882131,-87.7209829,2
261143257,41.8819084,-87.7208245,4
737123198,41.8819024,-87.720685,2
261169967,41.8745421,-87.7108038,2
1311176133,41.8799377,-87.7168512,2
692311065,41.8891457,-87.7136779,2
261169950,41.8795947,-87.7109657,2
2462932126,41.8829967,-87.7213758,2
1309728392,41.8839258,-87.7173642,2
261154169,41.8771914,-87.716481,1
261221675,41.888323,-87.713651,2
261123903,41.9000225,-87.7118518,1
2470242836,41.9034984,-87.7214605,2
408455065,41.8844158,-87.7147164,2
2042883330,41.8835454,-87.7156682,2
1309728429,41.8794332,-87.7158313,2
408455308,41.8827891,-87.7115009,2
737123195,41.8816847,-87.7198602,2
408454284,41.8844927,-87.7196146,2
261115563,41.8843845,-87.6926812,2
737123204,41.8820002,-87.7262372,2
737123133,41.8834769,-87.7204315,2
261123895,41.8918479,-87.7113314,2
1310958660,41.8808375,-87.716995,2
2190712490,41.882032,-87.69297,2
261123888,41.8863444,-87.7111708,2
261285668,41.8780361,-87.7207132,2
261130207,41.8827173,-87.7113422,2
692311077,41.8959637,-87.7138853,2
2042883333,41.8838888,-87.7128484,2
408452739,41.8830396,-87.7201513,2
2042883324,41.8823441,-87.7153036,2
261252038,41.8936415,-87.7138552,2
1310708195,41.8808573,-87.7157677,2
2042883348,41.8816695,-87.716698,2
261137232,41.8899154,-87.7210372,2
408462084,41.8780381,-87.7205737,2
261143301,41.8817756,-87.7477619,2
408452383,41.881293,-87.7147915,2
261143249,41.882832,-87.701255,2
737125698,41.8817676,-87.7541013,2
261220992,41.8845283,-87.6889891,2
2462932127,41.8819002,-87.7213465,2
737123464,41.8800841,-87.7206448,2
261154461,41.8810277,-87.7012057,2
1445934724,41.8854417,-87.7112696,2
261221014,41.8861827,-87.7381043,2
2470242776,41.9094398,-87.7216334,2
1309728383,41.8773224,-87.7164816,2
408452433,41.8819746,-87.7200857,1
1311176126,41.8809633,-87.7207632,2
2462932130,41.8818696,-87.7232973,2
261341071,41.8798235,-87.7207722,2
261123901,41.898254,-87.7115278,2
408455150,41.8812299,-87.7142853,2
1309728411,41.8807931,-87.7205324,2
737123131,41.8829058,-87.7200627,2
2189211073,41.8855178,-87.7153791,2
408455307,41.8829551,-87.711881,2
408455373,41.8822532,-87.7120818,3
2189211062,41.8857869,-87.7111508,2
261143256,41.8817286,-87.7200198,2
261220993,41.8844823,-87.6902068,2
261163662,41.8954787,-87.7138772,2
261169952,41.8770399,-87.7108839,2
733198274,41.8854718,-87.7255744,2
1310958588,41.8842743,-87.7138463,2
261143308,41.8823557,-87.7551259,1
261207100,41.9027148,-87.7214225,2
261281944,41.8854368,-87.7037959,2
692311337,41.8908498,-87.7137394,2
737123434,41.8803187,-87.7207816,2
2190712590,41.880068,-87.7109865,2
2042883145,41.8844848,-87.7194326,2
1309728801,41.8808814,-87.7136,3
408452737,41.8826762,-87.7199434,2
2462932125,41.8829975,-87.7213221,2
261199668,41.8808576,-87.7158987,4
2462932123,41.8840845,-87.7213433,2
261241179,41.8868017,-87.722522,2
408452444,41.8818814,-87.720559,2
1311189370,41.878363,-87.7158012,2
2470333250,41.8995394,-87.7115633,2
261123884,41.8835656,-87.7110695,3
261204762,41.8855996,-87.7282593,2
737123201,41.8818574,-87.7251268,2
408452382,41.8812652,-87.7138605,2
408454275,41.884004,-87.7181311,2
862995683,41.8811176,-87.6910647,2
261209679,41.8810048,-87.702978,2
408455207,41.8821353,-87.7121885,2
261169951,41.8783302,-87.7109227,2
261170716,41.8811687,-87.686431,1
2189210916,41.8868959,-87.7136218,2
2640267112,41.8876102,-87.7161271,2
408452435,41.8824645,-87.7199032,2
1309728390,41.8877591,-87.7163774,2
2042883345,41.8812506,-87.714555,2
408447449,41.8902175,-87.7137146,2
408452211,41.8846695,-87.7168202,2
1314248313,41.8809369,-87.7085059,2
408453570,41.8837196,-87.7204973,2
315402572,41.8810649,-87.6977078,2
2291457221,41.8854074,-87.7060084,2
261143268,41.8818694,-87.7401431,2
2189210805,41.8854487,-87.7028247,2
1311189464,41.8817776,-87.7157302,2
737123202,41.8818694,-87.7252381,2
261143245,41.882886,-87.6963408,2
2042883234,41.8828731,-87.7117662,2
261115577,41.8844035,-87.6922614,2
261195015,41.8864642,-87.7430329,2
2042883170,41.8826909,-87.7114891,2
1310958699,41.8842532,-87.7163182,2
2042883283,41.8805742,-87.7171035,2
692311289,41.8892445,-87.711258,2
737123110,41.8830636,-87.7206957,2
733198193,41.885334,-87.7167861,2
408454280,41.8842999,-87.7187529,2
2042883205,41.8828208,-87.7116428,2
2042883158,41.8844626,-87.7192947,2
261092565,41.8897447,-87.7136888,2
2042883292,41.8841913,-87.7185273,2
261169959,41.875449,-87.7108336,2
408454289,41.8843216,-87.7202653,2
2640267116,41.8879713,-87.7136432,2
261221008,41.8854119,-87.7246034,2
261143306,41.8817126,-87.753872,2
1314248308,41.8832496,-87.720449,2
408455064,41.8843383,-87.7140933,2
261176537,41.8877882,-87.7165478,2
1310958813,41.884366,-87.7158162,2
1539914284,41.8875954,-87.7161191,2
1925444988,41.8852024,-87.7207391,2
261181208,41.8795899,-87.7166941,2
261130212,41.884106,-87.7204664,3
2462932196,41.8829667,-87.7233207,2
2470242777,41.9094074,-87.7216325,2
261123900,41.8973385,-87.711496,2
2042883317,41.8819101,-87.7124318,2
261262121,41.9042092,-87.7214949,2
261170715,41.8821055,-87.686472,1
408452406,41.8816657,-87.719761,2
1445924137,41.8917219,-87.7113284,2
1310958920,41.8812388,-87.7140658,2
261282577,41.8819708,-87.6987714,2
261220996,41.8842457,-87.6963558,2
737123134,41.8835968,-87.7204731,2
1309728931,41.8788571,-87.7206005,2
261132180,41.8845443,-87.6885666,2
2190712473,41.8789317,-87.7135473,2
261288772,41.8973142,-87.7139302,2
408452346,41.8828666,-87.7152233,2
261143263,41.8819743,-87.7305958,2
261198985,41.8843376,-87.6939148,2
2190712435,41.8802237,-87.7135842,2
1310958657,41.8840745,-87.7132595,2
2190712479,41.8778074,-87.7109192,2
408455131,41.8824023,-87.7119176,2
1309728905,41.8785288,-87.7205898,2
261130209,41.8841964,-87.7135625,2
1309728767,41.8839177,-87.7178192,2
261221005,41.8852076,-87.7209168,4
261281946,41.8854042,-87.7062516,2
261176532,41.8849706,-87.716821,4
1309729026,41.8792929,-87.7165632,2
345098637,41.8743574,-87.7107957,1
2401942517,41.9022555,-87.7214089,2
737123433,41.8805744,-87.7207722,2
261262118,41.897232,-87.721256,2
2042883321,41.8824359,-87.7152782,2
261282573,41.881912,-87.7036819,2
261116791,41.8772379,-87.7134952,2
261164024,41.8810551,-87.6987341,2
2189210835,41.8858926,-87.7111534,2
261154170,41.8771494,-87.7206837,1
737123196,41.8818205,-87.7203471,2
408463422,41.8788433,-87.7164459,2
2189211051,41.8851259,-87.7135753,2
261115574,41.8829371,-87.6922209,1
2470242821,41.9038954,-87.7214797,2
408454273,41.8839067,-87.7175079,2
2042883341,41.8825479,-87.7117385,2
737123136,41.8838124,-87.720508,2
261252042,41.8935697,-87.7211239,2
261200634,41.8876712,-87.7161602,2
2190712573,41.8788059,-87.7109399,2
1314248307,41.8782705,-87.7164448,2
261262120,41.8990669,-87.7213143,2
737123193,41.8816527,-87.719639,2
692311112,41.8907949,-87.7137373,2
261282571,41.8818828,-87.7061442,2
261143253,41.8817564,-87.7126446,2
1310958647,41.8844859,-87.7197674,2
2189210668,41.8854992,-87.7148297,2
2189211240,41.8855001,-87.6979565,2
2042883161,41.8816352,-87.7158013,2
261222795,41.8899968,-87.7137044,2
261221001,41.8842098,-87.7037493,2
261210822,41.8855049,-87.6975758,2
1309728842,41.8773027,-87.7157607,2
261210821,41.8842008,-87.6975641,2
261123902,41.8991501,-87.7115528,2
2190712537,41.8758382,-87.7108436,2
261143261,41.8820102,-87.7281442,2
1310958650,41.8819882,-87.7208266,2
2462932115,41.885775,-87.722491,2
1310958598,41.8820078,-87.7200686,2
261143243,41.8829175,-87.6939656,2
1309728445,41.883381,-87.7204013,2
1310742420,41.885348,-87.7167837,2
408463423,41.8777561,-87.7164912,2
408455379,41.8825689,-87.7119722,2
2190712601,41.8811129,-87.6929353,2
261288774,41.899134,-87.7139818,2
2042883208,41.8781731,-87.7157949,2
1310707820,41.8827055,-87.7152232,2
737125702,41.8820142,-87.7544393,2
2042883199,41.8843917,-87.7156319,2
261146445,41.8842947,-87.6951329,2
2190712454,41.876597,-87.7108675,2
2189223171,41.8810083,-87.7025189,2
1311176668,41.881022,-87.711013,2
2292112905,41.8807595,-87.7135971,2
2640274007,41.8827597,-87.7098767,2
261248379,41.8868184,-87.7209467,2
408452385,41.8816797,-87.7169706,2
408452210,41.8844618,-87.7167369,2
1311176459,41.8808173,-87.7189696,2
408452388,41.8808344,-87.7171383,3
2640274002,41.8835656,-87.7101747,2
1445934734,41.8865045,-87.7111736,2
1311176318,41.881735,-87.7110358,2
692311223,41.8950355,-87.7114333,2
2042883196,41.8844244,-87.7150299,2
862995682,41.8811396,-87.6888611,2
408462071,41.8771504,-87.7205429,1
2189211265,41.8849441,-87.7111272,2
1311176487,41.8807567,-87.7158983,2
733197981,41.885349,-87.7224782,2
692311197,41.8940383,-87.721142,2
261281940,41.8854885,-87.6988774,2
261123885,41.8846344,-87.711113,4
737125712,41.8823347,-87.7549596,2
261123892,41.8883492,-87.7112249,2
2190712340,41.8809273,-87.7100879,2
261277174,41.883279,-87.7204297,3
2462932101,41.8852516,-87.7217296,2
261123894,41.890018,-87.7112716,2
1311176283,41.8808863,-87.7207582,2
261143250,41.8828159,-87.7037121,2
261200632,41.8855633,-87.7160339,3
261154167,41.8772771,-87.7108975,2
261194757,41.8810141,-87.7020595,2
261143303,41.8817466,-87.7502067,2
261163666,41.8953978,-87.7211947,2
408455067,41.8843286,-87.7160693,2
737123163,41.8807581,-87.7232143,2
733198189,41.8845546,-87.716784,2
733198275,41.8854828,-87.7261497,2
261250113,41.8829298,-87.7257182,1
2189210875,41.885092,-87.7111339,2
261123887,41.8853459,-87.7111389,3
1309728734,41.8839623,-87.7161962,2
261143255,41.8815442,-87.7158467,4
2042883356,41.8821512,-87.7153979,2
692311149,41.8921848,-87.7211045,2
261143246,41.8828796,-87.6975596,2
1310707969,41.8834041,-87.7122643,2
408455061,41.8836096,-87.7124684,2
408455104,41.8818233,-87.7119794,1
408454270,41.8840004,-87.7170671,2
261209684,41.8807281,-87.7256565,1
2462932105,41.88719,-87.722531,2
1310958845,41.8841008,-87.7206088,2
261221015,41.8863045,-87.7402689,2
2190712354,41.880866,-87.7149883,2
2462932106,41.8877826,-87.7225446,2
2462932119,41.8857979,-87.7224917,2
2190712451,41.8818315,-87.7101223,2
1314248311,41.8808077,-87.7197411,2
261143264,41.8819523,-87.73305,2
261176540,41.88629,-87.7160612,2
2042883301,41.8832878,-87.7121684,2
2470242826,41.903169,-87.7214445,2
408452381,41.8815586,-87.7129784,2
408454282,41.884367,-87.7189364,2
408462171,41.8798245,-87.7206367,2
408462109,41.8795239,-87.7206193,2
408452345,41.8822696,-87.7153348,2
1310721381,41.8841149,-87.7166924,2
737125710,41.8823077,-87.7548684,2
737125699,41.8818085,-87.7541939,2
2462932121,41.8852322,-87.7213711,2
733197658,41.887238,-87.7562267,1
261143260,41.8819293,-87.7256967,2
737123083,41.8843779,-87.7201555,2
737123200,41.8818454,-87.7248357,2
2190712521,41.8789697,-87.7109458,2
261221020,41.8867717,-87.7479226,2
692311354,41.8907966,-87.7113006,2
2291467791,41.8828179,-87.7034083,2
737125700,41.8818684,-87.7542797,2
261221024,41.8871741,-87.7553094,2
261181209,41.8779842,-87.7164779,2
353786902,41.9099418,-87.7216464,1
1310708172,41.8815128,-87.7157194,2
261281948,41.8854687,-87.7135934,4
261143275,41.8817406,-87.7540115,2
2291467830,41.8845334,-87.7093537,2
261221010,41.8854778,-87.7257943,2
408455063,41.8839958,-87.7130577,2
1445934728,41.8862069,-87.7111655,2
2042883153,41.8839475,-87.7179655,2
2189210680,41.8858708,-87.7136021,2
737123435,41.8800571,-87.7207749,2
1445924140,41.8935747,-87.7113837,2
408447510,41.8902519,-87.7112808,2
261143307,41.8822059,-87.7546619,2
261132072,41.8809804,-87.7061298,2
1539914287,41.8877275,-87.716268,2
408452342,41.881289,-87.7159096,2
408452344,41.882036,-87.7154868,2
261221021,41.8869095,-87.750405,2
261188728,41.8789368,-87.7207467,2
2190712394,41.8750034,-87.7108189,2
1445924138,41.8919714,-87.7113356,2
408455309,41.8826308,-87.7116187,2
2462932083,41.8860511,-87.7359521,2
1445924145,41.8937943,-87.7113896,2
261241181,41.887864,-87.7225465,1
261123881,41.8809192,-87.7110079,4
261282581,41.8820485,-87.6914936,2
408452236,41.8843472,-87.7166551,2
737123206,41.8820252,-87.7266355,2
1539914288,41.8860796,-87.716632,2
1311176211,41.8797152,-87.7206304,2
408455066,41.8844208,-87.7153235,2
261215995,41.9081246,-87.7215992,2
261141988,41.8810846,-87.6962869,2
261222194,41.884091,-87.7208808,4
1314248312,41.881475,-87.713178,2
692311349,41.8892123,-87.7136792,2
737123465,41.8803227,-87.7206636,2
261123899,41.8964307,-87.7114658,2
737123209,41.8818115,-87.7453305,2
261092567,41.8897746,-87.7112609,2
261169954,41.8761962,-87.7108527,2
2189223204,41.8820582,-87.6904168,2
733198190,41.8847774,-87.7168363,2
408452240,41.8862854,-87.7165593,2
737125704,41.882135,-87.7545774,2
1311176340,41.8796322,-87.7158357,2
692311211,41.8931479,-87.721118,2
2189210837,41.8855096,-87.6971786,2
708086243,41.8998175,-87.7115913,2
2462932203,41.8829675,-87.7232667,2
261282575,41.8819529,-87.701237,2
2190712581,41.8827573,-87.7101576,2
737123082,41.8844205,-87.7200408,2
2470333252,41.8997836,-87.7115715,2
261262124,41.9045166,-87.7214926,2
2042883337,41.8829502,-87.7152558,2
261154168,41.877201,-87.7157571,1
1309728861,41.8831734,-87.7202686,2
261288751,41.8863223,-87.7136118,2
261130211,41.8840723,-87.7182785,2
737123205,41.8820182,-87.7264343,2
1309728850,41.8772591,-87.7205467,2
733197942,41.8866549,-87.7458291,2
261143266,41.8819283,-87.7355042,2
261143304,41.8817146,-87.752661,2
692311146,41.8949947,-87.7138715,2
733198216,41.886592,-87.7452497,2
261198988,41.8820214,-87.6939332,2
2640274013,41.884578,-87.7101766,2
408452386,41.8816537,-87.7194525,2
261282569,41.8818637,-87.7075916,2
692311308,41.8959823,-87.711457,2
737125697,41.8817057,-87.7537593,2
